"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"LRRC75A",-0.957096361539574,1.01283067969632,-0.940533686069424,1,0.311141043803501,0.346943879030137,1,0.635654799472013,0.634027870401837,"Unclear",0
"C1orf52",2.80140658317634,-0.437064105775226,2.72374621213958,0.0305282218685988,0.662064857696345,0.00645460846374861,0.495568338504953,0.868374126648848,0.0961443848485788,"Both",3
"SELENOT",-1.15363310858782,1.91060267427579,-0.819213574437276,1,0.0560556604442133,0.412664571467461,1,0.277572354669655,0.687197980975142,"Insectivore",1
"ABI3BP",-0.504330632694966,1.41893141409079,-0.149555328508485,1,0.155919012696689,0.881115454373328,1,0.456849471583628,0.953915599100958,"Insectivore",1
"MFN1",2.19280461605937,-1.22297037435543,1.76902914625316,0.169928755358333,0.22134088609516,0.0768890107436501,1,0.54643285500988,0.316182298618591,"Both",3
"SLC45A1",1.47309974442897,-1.7150357642929,0.265578752518727,0.844344854114315,0.0863386700450596,0.790563651140416,1,0.34478036530189,0.914986974661473,"Insectivore",1
"MYSM1",-2.43260085608819,3.94964437621906,-0.0416380592401484,0.0899448956174724,7.82673905087093e-05,0.966787232651666,0.819377384442885,0.00916683239364729,0.987036943950576,"Insectivore",1
"TAF6",-2.04129616827185,0.996501807982568,-1.88017294465452,0.247328386264364,0.319006389050615,0.0600845116228556,1,0.642769041819114,0.27889258252969,"Both",3
"C16orf89",1.15377484479294,-3.18737206164273,0.335991475570664,1,0.00143571958811697,0.736877294695841,1,0.0416307313126797,0.888393571127553,"Insectivore",1
"NMD3",1.00069183029827,-1.17315066631516,0.787727850278864,1,0.240735391544304,0.43085591144815,1,0.566504059457262,0.7005002891833,"Unclear",0
"TMEM44",-2.37560660477463,2.30092933215083,-1.85091698629348,0.105120783966545,0.0213956258262496,0.0641814966463311,0.883061357636645,0.170613258249009,0.288597000698477,"Both",3
"COMMD2",2.05919152289437,0.40155472467504,2.52998547829176,0.236855369589311,0.688011755886679,0.0114067247593481,1,0.879224495088387,0.126494156056423,"Vertivore",2
"U2SURP",2.99179544411021,-1.76260412494732,2.05936900836476,0.0166405218159693,0.0779672808915881,0.0394589023003057,0.370705665941593,0.327516279285729,0.225923904603418,"Both",3
"UBN2",1.23495393747623,-1.16225716053088,-0.10405587067715,1,0.245131022320594,0.917125010778439,1,0.570634603015153,0.968197389066797,"Both",3
"WNT5A",1.5372234274672,0.636582665964616,2.10597347583188,0.745431631433285,0.52439671902905,0.0352066564138329,1,0.792614791756495,0.214592953379553,"Vertivore",2
"IDH3B",2.98031227506886,0.274505070530871,3.1821018632048,0.017277280318069,0.783696507508332,0.00146210385188606,0.374936841844991,0.920836295049116,0.048894036983237,"Vertivore",2
"MED12L",0.0761151894368693,-0.332618288991983,0.170761338317612,1,0.739422436122828,0.86441143004705,1,0.902393639247122,0.94753394581832,"Insectivore",1
"FAM107A",-0.728076664697545,3.81537967460946,0.845951277217379,1,0.000135973701926862,0.39757992526611,1,0.0121098776622665,0.674702418717093,"Insectivore",1
"SSR1",-0.712505289032455,1.32992099741429,-0.764854278258167,1,0.183544302395065,0.444358322422884,1,0.498841919600759,0.711079034278088,"Insectivore",1
"ATPAF2",1.43027438705082,-1.30352067133641,0.794141221120903,0.915829697649946,0.192397063843521,0.427113222620873,1,0.5102677299602,0.697812246645801,"Both",3
"PARP14",0.859625911634454,1.43793218605381,3.34618645333415,1,0.150453296295417,0.000819312824760241,1,0.448289977877283,0.0397906781516999,"Vertivore",2
"NSUN4",-1.75348449273069,1.71187947597607,-0.733548026044484,0.477113274326652,0.086918881709629,0.463224247291218,1,0.346329437962482,0.726030165140958,"Both",3
"LMF2",-1.98566546562259,0.350428506820353,-2.14308717421875,0.282422892229343,0.726017135676867,0.0321060991448237,1,0.895588331570712,0.206292442135862,"Vertivore",2
"PTPRG",-2.62257313893238,1.80940177599876,-1.57486713567045,0.0523611206736001,0.0703886074616938,0.115287115911869,0.645199848916278,0.31091005571519,0.381875663204321,"Both",3
"SPATA6L",-0.958449984119389,0.263875180582587,0.132159872698034,1,0.791876101032322,0.894857839601711,1,0.925082788044436,0.960142985674806,"DoubleBoth",4
"ZNF398",1.21212574965673,-0.100327011624428,0.431469155929689,1,0.920084713500656,0.666127275088667,1,0.973665805943588,0.853398919404989,"DoubleBoth",4
"VAPB",0.201226508698164,-0.332572444656663,0.188585011283085,1,0.739457046392565,0.8504180812801,1,0.902393639247122,0.941556567926597,"Insectivore",1
"PURG",3.14065702942499,-1.04451498435878,2.79615714451604,0.0101141587158174,0.296247190188029,0.00517142485688178,0.310512601114601,0.622165160113729,0.0864039834494939,"Both",3
"SUPT20H",1.32061751224242,-0.660702283665654,1.18797351885921,1,0.508803258992509,0.234843842815003,1,0.784231317674386,0.526520263059566,"Both",3
"TMEM14B",0.426701320649847,0.79851558640565,0.795566802631402,1,0.424571351875537,0.426283868481053,1,0.726743736790983,0.69734555935642,"Unclear",0
"NSFL1C",1.22962286442907,0.797823975116604,0.915989110933068,1,0.42497264623336,0.359672606195684,1,0.727005976020742,0.644118454349017,"Both",3
"NDUFB2",-0.193656121475791,2.23428055875826,1.78147427481634,1,0.0254646187048507,0.0748350038244281,1,0.185872951239933,0.312844699076712,"Unclear",0
"SMIM29",0.869363262739382,-0.462319441726478,0.764788756280087,1,0.643852259594289,0.444397344138436,1,0.859803281095682,0.711079034278088,"Both",3
"MRPS14",0.296541468835697,2.15907117264803,1.6420303084732,1,0.030844645708442,0.100583723083969,1,0.207280622839194,0.356874924467998,"Unclear",0
"CCDC39",1.15059169582315,0.945279637962776,2.77285640000742,1,0.344516131031012,0.00555666351147462,1,0.66454597180637,0.0892835511111678,"Vertivore",2
"MRPL47",1.20671961910191,1.35022181142228,2.30781019132508,1,0.176944843819155,0.0210096958463256,1,0.489019432815803,0.165967806518254,"Vertivore",2
"ALG2",-0.523781409552382,2.0690759797156,-0.00828093458726165,1,0.0385389573790625,0.993392845656924,1,0.231190954906448,0.997752729139658,"Insectivore",1
"TRPC1",3.36002671979935,-1.81094710694429,2.56870130619837,0.00467609607917573,0.0701490396560206,0.010208040284355,0.220441464243615,0.310491789899661,0.119476891124455,"Both",3
"CAMKV",-0.710581218107418,2.05564469393473,0.126424264203081,1,0.0398167764412579,0.899396096190493,1,0.234988729221122,0.962278007853028,"Insectivore",1
"ST6GALNAC5",-0.572427623919957,0.310500827318815,-0.905087128685273,1,0.756180130443904,0.365419230456863,1,0.908686704835547,0.648708623651159,"Vertivore",2
"FAM162A",-0.677937795121725,1.7211797340038,0.224011206801376,1,0.085218214135592,0.822748583050683,1,0.341991095054175,0.930549726547882,"Insectivore",1
"TAFA1",NA,0.270490437615727,NA,NA,0.786782972522097,NA,NA,0.92218997769981,NA,"MissingData",5
"DCUN1D2",-3.14769527226424,2.5322091569598,-1.58488619786331,0.00987378894613062,0.0113346357853022,0.112992192982165,0.308701687775965,0.122459801341161,0.378243369415473,"Both",3
"AL353579",1.63286308346977,1.51806665051563,2.42996314089752,0.614986775177435,0.128997597321653,0.0151003584093538,1,0.417287383567875,0.142858734384693,"Vertivore",2
"SYNPR",1.54831172566916,-0.496971178665985,1.0908563942175,0.729283576168415,0.619209375829502,0.275336077161842,1,0.848654349765034,0.569028844319032,"Both",3
"ADPRH",0.345506104083713,0.708872812211803,1.17971854014669,1,0.478403408142782,0.238112177469367,1,0.766743726247856,0.529902214306368,"Vertivore",2
"SEPHS2",-0.22596734008663,0.50488601584996,0.0261006181020169,1,0.613638896616337,0.979177084057566,1,0.845347733686343,0.990818145224074,"Insectivore",1
"DUSP13",0.545065621572266,-1.10989014974752,-0.054739526942562,1,0.267046365638401,0.956345978608078,1,0.592538859438604,0.983191572086211,"Insectivore",1
"GLT8D1",-0.145801768972013,1.38269286381578,0.421376566426111,1,0.166759060955474,0.673480127996864,1,0.472634659735493,0.85757408125906,"Insectivore",1
"RPL23",3.35769740211685,-0.470346771799504,4.69728816755288,0.00471567607886446,0.638107286420862,2.63638376707999e-06,0.220441464243615,0.857635240928338,0.00456685646228826,"Vertivore",2
"NISCH",-1.41512977199575,1.78302873390236,0.423139141063072,0.942182703078534,0.0745816260477373,0.67219374642307,1,0.320727166924075,0.856640390930497,"Insectivore",1
"GPBAR1",-2.94604106585043,3.59548416882345,-1.20909655046492,0.0193121798612645,0.00032378881941811,0.226625754331337,0.393388984096751,0.0189056315418377,0.517513206876737,"Insectivore",1
"CALU",2.71103825655342,0.121190097082708,3.54547119324016,0.0402437322406008,0.903540467686682,0.000391911822010204,0.570422262408823,0.969947563406211,0.0309918123541473,"Vertivore",2
"GSTK1",0.0521155740523273,2.02254334620723,1.61726903043653,1,0.043120250277666,0.105820221246667,1,0.245627347264647,0.365641065290301,"Unclear",0
"C21orf62",-0.309711128928694,-1.10573193395264,-1.03598158271335,1,0.268842563704623,0.300210734760272,1,0.59422630296444,0.589723362962563,"Unclear",0
"AZI2",2.2905249942117,0.401002195847731,2.85620378017766,0.131945408273748,0.688418507227901,0.00428739861623576,0.998448620524394,0.879251090036801,0.0789717910971035,"Vertivore",2
"TCAF1",0.601252527148753,0.650231784585327,0.504673622240231,1,0.515542512861997,0.613788090772021,1,0.787822060052805,0.824631580855924,"Unclear",0
"OARD1",1.90890883876229,0.269937021901082,2.6551844325793,0.337643115713833,0.787208704662087,0.00792650579365481,1,0.922527744607001,0.105222802247971,"Vertivore",2
"JAM2",0.941060052484527,-1.41210586784809,-0.577903484885177,1,0.157918791263126,0.563329282385131,1,0.459799836102749,0.79459520742856,"Insectivore",1
"LIMS3",0.732816314809117,-0.23716381954107,1.03960918329107,1,0.812529703473428,0.298521508663845,1,0.932577619100159,0.588333075575738,"Vertivore",2
"ASB11",-0.757601775468582,1.65062218527717,0.434899865221424,1,0.0988157459128745,0.663635112434658,1,0.36956993063767,0.852343397185018,"Insectivore",1
"CST7",0.954404977857559,0.982838459503535,1.8421156240796,1,0.325686949976569,0.0654582388736196,1,0.64856015977353,0.291990915518946,"Vertivore",2
"RSRC1",2.0202786005521,-0.409941719947673,2.13402177164029,0.260126983341479,0.681848700164361,0.032840998677051,1,0.87636706789613,0.208535940341719,"Vertivore",2
"DDI2",1.54133279508919,-0.300190388342013,1.10341470941398,0.739414866781572,0.764031936182526,0.269847111750816,1,0.913019290296562,0.562512997474744,"DoubleBoth",4
"TIGIT",-0.704247445581785,0.782063986842449,-0.0508428423990161,1,0.434176970016444,0.959450751706113,1,0.733699336314736,0.984346159065964,"Insectivore",1
"STK26",0.995082062061555,0.712089227203486,1.25941070385208,1,0.476409524777679,0.207882025236431,1,0.765324280190426,0.497374899715854,"Vertivore",2
"PPP2CA",NA,-0.521384433700511,NA,NA,0.602098993089654,NA,NA,0.83826493514365,NA,"MissingData",5
"BTBD9",2.38094691346901,0.18283740823631,3.4502401726772,0.103609201735709,0.854925595803422,0.000560088026607422,0.876436792428563,0.950069527305451,0.034142368309853,"Vertivore",2
"RAMP3",2.55912117010178,-2.44250406078609,1.18520878763771,0.0629622948240904,0.0145857655225877,0.235934906324832,0.694520128408233,0.139434807367806,0.52728293241688,"Both",3
"FSBP",2.48915238270494,-0.527592102295753,3.09796888590817,0.0768288419075087,0.59778247573278,0.00194851884828147,0.761264390066264,0.836788297058378,0.0568146004118062,"Vertivore",2
"RBM48",-2.41399934099888,2.8969537806714,-0.983405322131761,0.0946709453936497,0.00376805264076379,0.325407991953119,0.837178568488752,0.0691114925952134,0.613220500369297,"Insectivore",1
"RXRA",1.52045646564137,-1.23431404836937,1.59198863458597,0.770377753521934,0.217085903078758,0.111387258296178,1,0.542350301973486,0.375630870743257,"Unclear",0
"NCK1",1.26902787185717,0.316751408460696,1.62639686156608,1,0.751432237395957,0.103865258052217,1,0.906758077329085,0.362233871279594,"Vertivore",2
"KNCN",0.979096673226302,-1.32441563582408,0.242902827141786,1,0.185365044541133,0.808080675410718,1,0.500273536848361,0.923341476436438,"Insectivore",1
"CFAP20DC",-2.76477822600088,5.26910912020201,0.210719962440453,0.0341769046143207,1.37087456654056e-07,0.833105796571289,0.52728086546956,0.00035358137800783,0.933058723966539,"Insectivore",1
"PLSCR5",-0.0298517617434528,0.891691862233522,1.24961923396737,1,0.372558116566103,0.211438673572028,1,0.686936606935218,0.501424042335047,"Unclear",0
"SCHIP1",-0.256593399584008,2.26921071079536,1.09989793181778,1,0.0232555152345839,0.271376595940707,1,0.177127576574501,0.564345949452259,"Insectivore",1
"POLE4",1.0891072715892,0.356627647575442,1.34806049474228,1,0.721370576934901,0.17763892627823,1,0.893782838961134,0.464860386319568,"Vertivore",2
"URM1",-0.0179995297573746,0.643596282757292,1.08615732408179,1,0.519837261354227,0.277409394434802,1,0.790500723495361,0.571166281230769,"Vertivore",2
"ABHD14B",0.410039106769361,1.00093884645794,0.419523255318389,1,0.316856374428503,0.674833762626699,1,0.641084565050747,0.857777722890133,"Insectivore",1
"TTC12",-1.94701716552949,0.417334739154437,-1.61321248616896,0.309196060565628,0.676433582163436,0.106698351663771,1,0.87404954187302,0.367317373755422,"Both",3
"TREML2",-0.490004856371157,3.5146997458201,1.81505924958208,1,0.000440251444979266,0.0695148046921786,1,0.0216085002027493,0.300416960524652,"Insectivore",1
"KIAA0408",-2.60608172184637,3.97848856870351,-0.871175540223306,0.0549507644953095,6.93547451320283e-05,0.383658313112412,0.657363963425713,0.00858145850263394,0.66294190152727,"Insectivore",1
"DNAJC12",0.278907361876434,1.31705216127025,1.76317987939642,1,0.187821140844609,0.0778701561802164,1,0.504038554958653,0.3182111150551,"Unclear",0
"HAX1",-2.22266156328439,0.866450138953011,-2.18666510722684,0.157431777369192,0.386243358397999,0.028766980611666,1,0.697554041659227,0.195631010877354,"Both",3
"FXN",-1.42609499188176,0.512945449838992,-2.03582548092203,0.923045545225011,0.607989479584253,0.0417678827930181,1,0.842299271331723,0.232533026799022,"Vertivore",2
"HOXB6",2.29311477148657,0.164262185128678,2.76903897499866,0.131048389067051,0.869524749186522,0.00562219092300168,0.997291633503998,0.955922860795194,0.089955054768027,"Vertivore",2
"FBXL2",-1.7896315016288,2.33919283124669,-0.968452155354655,0.441079024899634,0.0193254559359727,0.332818602675542,1,0.162303790293358,0.619851399310493,"Insectivore",1
"TMEM176A",0.985016960953027,-0.705633164073068,-0.614238354320471,1,0.480416294637478,0.539057831880622,1,0.76762008531294,0.779752888227385,"Both",3
"QTRT2",1.04815612740434,0.558211422662555,1.03970369253548,1,0.576700021753064,0.298477584546159,1,0.825009594185109,0.588333075575738,"Both",3
"NECTIN3",-0.424163180531621,3.75783760230363,1.29559775324854,1,0.000171388048559173,0.195114103590519,1,0.0136177886230178,0.482009064545501,"Insectivore",1
"PPP2R5D",1.71216472828569,-0.127963303833684,1.83606045010249,0.521197893192547,0.898178013537828,0.0663487167612592,1,0.968173352307883,0.293535740469261,"Vertivore",2
"EFCAB10",1.83000477778369,-0.0701511522352883,2.61495584335689,0.403495346449934,0.944073353354333,0.00892389915985642,1,0.979735257348127,0.111670731491691,"Vertivore",2
"SLC4A2",0.730662792949951,-1.48985684102229,-0.548435379217688,1,0.136261881720275,0.583392989183305,1,0.426605639217009,0.805015407038525,"Insectivore",1
"NDUFA3",1.22228981696376,0.750775618420612,2.73885048900744,1,0.452787705164762,0.0061654404353564,1,0.74696673763349,0.0938770410904946,"Vertivore",2
"CDK5",NA,-1.09515635773872,NA,NA,0.273448141730595,NA,NA,0.59897655295873,NA,"MissingData",5
"GRM7",2.46939276868736,-2.6886754183698,1.1290157838465,0.0812055451207485,0.00717361335908394,0.258891175363714,0.781726292864108,0.0969527034117172,0.551732060168202,"Insectivore",1
"KLHL29",1.80850893059082,-2.07752803920735,0.705861151643864,0.423163968869495,0.0377528500988203,0.480274488593808,1,0.229189493352726,0.73870324600009,"Insectivore",1
"TSPAN33",1.49095420654223,-0.824266337690231,1.26101453933669,0.815841109039182,0.409788241120358,0.207303608849432,1,0.714144457619598,0.497081077641185,"Both",3
"RAB11FIP5",-2.45711859979032,1.76534977072384,-1.971389861243,0.0840338643084567,0.0775049996026983,0.0486792998504003,0.797767119116863,0.32690878828861,0.251971262830859,"Both",3
"FEZF2",2.39484285908105,-0.69334438127915,1.91925572510655,0.0997649381160827,0.488093457351016,0.0549519782887749,0.85660601999034,0.771854326849036,0.266793532649841,"Both",3
"NR6A1",0.351536958103036,0.435638674562523,0.411028033577676,1,0.66309890620059,0.681051978855856,1,0.869041385827364,0.861519234148421,"Unclear",0
"ADAM9",1.03303069826368,3.93111244072782,3.97728392860685,1,8.45537131911111e-05,6.97069142275891e-05,1,0.00946048548746698,0.0161977420383616,"Unclear",0
"ASB14",-1.55941000518659,0.936737594624652,0.0594317027258961,0.71339621847733,0.348893552902195,0.952608262555156,1,0.6678336796164,0.982338237679437,"DoubleBoth",4
"IVD",1.28025084071781,1.14197799713109,1.9208976933047,1,0.253463165640224,0.0547446066403185,1,0.579303305071371,0.266043287868523,"Vertivore",2
"TFAM",1.88855291472552,3.25679107449248,3.55164728084849,0.353710567534665,0.00112679336035659,0.000382827673081304,1,0.0363828557331075,0.0309671580518536,"Unclear",0
"KCNT1",-0.933369529560431,-0.325684510205886,-1.20457124174819,1,0.744663064881291,0.228368864219463,1,0.904973449141284,0.518533271973958,"Vertivore",2
"RAD51B",-1.77985712285986,2.48401765668692,-1.02204574712538,0.450596077846759,0.0129909366536527,0.306759248963906,1,0.131310359878456,0.595667613345412,"Insectivore",1
"CUTA",0.171906460315712,1.52651152637733,1.30857269054799,1,0.126882522099268,0.190679136659097,1,0.414060559836327,0.477557570134092,"Unclear",0
"C1orf94",-0.557466424190682,-0.737512387692914,-1.63003355932947,1,0.460810812759962,0.10309440442124,1,0.753174793619537,0.360791584300873,"Vertivore",2
