"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"UBL4A",1.09729812305462,-1.24756102206543,1.76336791540842,0.817533273381583,0.212191860143668,0.0778384575100473,1,0.427597025057669,0.285190677617621,"Unclear",0
"TBX18",-0.599460307867335,2.6275990728937,0.599565174367237,1,0.00859897976650259,0.548796062494242,1,0.0576472843285329,0.781995718387222,"Carnivore",1
"CYB5R4",-1.67805235632653,1.45477153242295,-1.0986977693821,0.280010635543223,0.145732521716054,0.271899915854748,0.776238320809407,0.342992632500283,0.559389454309015,"Both",3
"WNT2B",0.572489493222181,-0.972410205486818,0.987798129670219,1,0.330846516835845,0.323251523741231,1,0.56036709547878,0.60638075892346,"Unclear",0
"SORCS3",3.41219559182225,-3.79824258693175,2.18748667475797,0.00193325570063466,0.000145725664022161,0.028707014930619,0.0288974877823848,0.00356135562839603,0.162867345120897,"Carnivore",1
"PRSS35",-2.767004338416,2.05368928058246,-2.95323050051329,0.0169722006792176,0.0400057747052549,0.00314467056647956,0.129080974667507,0.15496312061899,0.042370710899474,"Unclear",0
"DDX20",3.55609796212916,-3.66086835711183,3.16344614490011,0.00112921131940437,0.000251361891110967,0.00155913195587524,0.019592010859746,0.0051494942188496,0.0269423985850551,"Unclear",0
"CFAP58",-1.56305780156568,2.03604501329099,-0.652377931076432,0.354116999762576,0.0417458354482298,0.514157397496982,0.90014523479942,0.159623007586599,0.759384256401019,"Carnivore",1
"ME1",-2.50399661537446,2.58602003216898,-0.507530870067625,0.0368397626756818,0.00970912875849272,0.611782381969098,0.217544987512443,0.0621789476752364,0.819954103293592,"Carnivore",1
"GSTO1",-5.13337444092893,4.89939537142812,-4.42306780575852,8.53778740279173e-07,9.61320256985214e-07,9.73091848085086e-06,0.000113609895546579,0.000112057152746408,0.000927814456800657,"Both",3
"TMIGD3",0.628200188946066,0,1.21739345605018,1,1,0.223454551663773,1,1,0.503681661509957,"Herbivore",2
"ATP5PB",-2.19528699126981,3.29404262448495,-0.0119294938492017,0.0844290524067748,0.00098757521412146,0.9904818667988,0.370360476043884,0.0132236584993272,0.996638337500921,"Carnivore",1
"RWDD2A",-0.231488392027121,-0.668901276064253,-0.473777052675643,1,0.503558456160429,0.635658900039433,1,0.705554277421204,0.833221781963725,"Unclear",0
"SFR1",-1.61880764112135,1.82944467493957,-1.03076817190974,0.316465972673415,0.06733302020171,0.302649547190851,0.836674908859456,0.215010963001298,0.587142396861469,"Carnivore",1
"UBE3D",-2.36743281407592,2.66059484395359,-1.35350873246066,0.053735915649199,0.00780027552248924,0.175893162189469,0.276828951087426,0.0542018221033599,0.446593400051552,"Carnivore",1
"SLK",-2.29421200460777,2.96600250447049,-1.69710530890283,0.0653349722879849,0.00301698032686115,0.0896767527091832,0.313143704794173,0.0285502411422348,0.309797631002376,"Carnivore",1
"TENT5A",-0.78970054956936,0.340320850574165,-1.11234516375584,1,0.733614916781774,0.265989772248247,1,0.859274614710044,0.553200367349899,"Herbivore",2
"ATP6AP1",-2.30162604221316,1.14394458604772,-2.33749262218505,0.0640688106427455,0.252646618825827,0.0194135841147418,0.309628355111343,0.474035716237243,0.129169538648945,"Herbivore",2
"LRIF1",-4.66218099331847,4.93202819464724,-1.86027509930864,9.38627516057538e-06,8.13801664687223e-07,0.0628466146513407,0.000691928732812757,0.000100304390425424,0.253340158389351,"Carnivore",1
"NPBWR2",3.44612407512049,-4.0810953040541,2.37700779862355,0.00170606756177518,4.48239696042625e-05,0.0174537191121942,0.0264703213486104,0.0015887935259287,0.121436416930823,"Carnivore",1
"KCNA3",0.424637184460431,-0.0406366116879069,0.464967188945057,1,0.967585596345241,0.641954953512518,1,0.984743459373495,0.836783966727607,"Herbivore",2
"KCNA10",4.26559560713275,-4.44076271175833,2.36895785438116,5.98108841844103e-05,8.96405962221444e-06,0.0178382860437086,0.00256051581244988,0.000537022169479038,0.122877194241504,"Carnivore",1
"SH3PXD2A",-1.18905425550683,0.953018166466158,-0.552337594528772,0.703254952799747,0.340580866383268,0.580717077916117,1,0.56879745757006,0.800888548961315,"Both",3
"SLC16A4",1.6275386271711,-0.915574646884479,2.18115968417058,0.31086825515015,0.359890033955752,0.0291716076004821,0.827949824211615,0.586694106742481,0.164194257903782,"Herbivore",2
"NEURL1",-0.0530401900576041,-1.00084478423563,-0.582026128862155,1,0.316901854440704,0.560549081215409,1,0.545660504434314,0.789553332188169,"Carnivore",1
"CALHM3",1.20560598945057,-1.66271036691018,-0.512972684130336,0.683908346082262,0.0963704260332724,0.607970428537732,1,0.266873706864657,0.817808520843825,"Carnivore",1
"RBM15",2.60083196299501,-2.40464704070861,1.46164106810087,0.0278993982633291,0.0161880923643303,0.143839594216873,0.18173090799803,0.0868737847546165,0.400514341825657,"Both",3
"KCNC4",1.42853961815048,-1.35358703998982,1.83321890538171,0.459409799305902,0.175868163923438,0.0667700235020354,1,0.384133962612578,0.262045618976243,"Unclear",0
"CALHM2",4.16760796542103,-3.90021799263424,3.16797402332281,9.23438194611484e-05,9.61061139834622e-05,0.00153505235717303,0.00342874643660166,0.00271534485738665,0.0266398968494836,"Both",3
"STRIP1",1.13100582193958,-0.329593362958565,1.04537030321693,0.774157923043475,0.741707238225202,0.295851856408842,1,0.864041814471054,0.58156062595899,"Both",3
"PDCD11",-1.98205894401143,2.32671350212665,-0.546128343870745,0.142417931711977,0.0199805187433008,0.584977717644355,0.509152704592971,0.0995517098552068,0.803845136542848,"Carnivore",1
"TTK",-2.62410417421893,2.14676077004844,-1.6445789185008,0.0260631625447203,0.0318123319790578,0.100056677267235,0.17369290803016,0.134145270883088,0.327309522063493,"Both",3
"AHCYL1",NA,NA,5.56984864208044,NA,NA,2.5496072484242e-08,NA,NA,2.58291149310674e-05,"MissingData",5
"NEURL1B",-0.0827352975001317,-0.215012252132186,0.608446372420579,1,0.82975776613691,0.542891463507598,1,0.914070881274777,0.778292755010742,"Herbivore",2
"EPS8L3",3.66827474911679,-3.54815317871472,3.06076331589806,0.000732578087535846,0.000387942535236471,0.00220773538969679,0.0143589105821553,0.006928137651248,0.0335067255913813,"Both",3
"ELOVL4",0.603109921154495,-1.28177982523049,-0.745867380377799,1,0.19991989332969,0.455747531804892,1,0.414076506335888,0.716717933736829,"Carnivore",1
"SH3BGRL2",0.687851774088419,0.157624977833989,1.53011562192168,1,0.874752320154062,0.125988112076165,1,0.941564111535908,0.372993846327407,"Herbivore",2
"TAF5",-2.80415850878263,1.95084426324738,-0.690245266786907,0.0151344290684614,0.0510755746016179,0.490039961116259,0.119744236692455,0.179528615073522,0.74261584739943,"DoubleBoth",4
"EMD",2.66602018600101,-3.85917793349371,2.07156663706488,0.0230265252345999,0.000113769082950709,0.0383058739889337,0.159966629648606,0.00304771111101932,0.190811281956554,"Carnivore",1
"PCGF6",-0.987320682185687,0.83553314789606,-0.363138230223452,0.970456364104918,0.403417591386914,0.716501627472087,1,0.624865092880617,0.879880769603659,"Both",3
"INA",0.583774351479779,-0.624582730564369,-0.194944256564718,1,0.532244956887685,0.845436587057113,1,0.726389153893819,0.937965889090263,"Carnivore",1
"FLNA",0.690909054070653,-0.281489822044221,2.06265583902999,1,0.77833473346071,0.0391453384339362,1,0.885741350363628,0.193336611965548,"Herbivore",2
"GNAI3",NA,NA,1.21247596500384,NA,NA,0.225330237556732,NA,NA,0.50551942153039,"MissingData",5
"AMIGO1",1.55353784819151,-1.45144991622659,1.15541162121893,0.360884083456698,0.146654618803894,0.247921905197077,0.911226685682977,0.3447312025878,0.532825001503504,"Both",3
"ATXN7L2",-0.0306581527752559,-0.636144278184261,-0.209949049798307,1,0.524682387878313,0.833707439052579,1,0.721209928014824,0.933173743027463,"Carnivore",1
"SYPL2",0.460452574556718,-0.101978298430779,0.906768470302767,1,0.918773900610381,0.364529246556724,1,0.962156357927314,0.643995047132201,"Herbivore",2
"CNNM2",-1.02434411974063,1.45994260560967,-0.213187541086796,0.917018297364757,0.144305848469677,0.83118068567738,1,0.340969051451686,0.931845659020608,"Carnivore",1
"AS3MT",-1.38070280391227,1.26491727922044,-1.58750793189805,0.502111076498791,0.205900982529866,0.112397651945837,1,0.420384667250725,0.349885450430204,"Unclear",0
"SAMD10",1.63471616940194,-1.9791589023909,1.66792568043493,0.306325683826518,0.0477981184262757,0.0953304810578608,0.819761596243375,0.172786395144535,0.318863344504099,"Unclear",0
"CYP17A1",-6.15563730351138,5.12464511627577,-4.73687725223844,2.24328536305239e-09,2.980986821473e-07,2.17036529612703e-06,2.11878302540298e-06,5.36674581010611e-05,0.000362674753452815,"Both",3
"ZNF512B",0.593704695810199,-1.44531130666811,0.538954965586443,1,0.14837046339691,0.589917929044583,1,0.34735670029789,0.806619325555124,"Carnivore",1
"SFXN2",-3.02377498532417,2.33694957868871,-2.12934584902921,0.00748926117355076,0.0194418059756321,0.0332256570951045,0.0726896049163129,0.0978401728432328,0.17600632659554,"Both",3
"SUFU",-0.585132167864305,1.0903933928219,0.148691418809242,1,0.275539891075216,0.881797132761648,1,0.502217374799761,0.954078481071594,"Carnivore",1
"ACTR1A",NA,NA,5.41623868208764,NA,NA,6.08658388320179e-08,NA,NA,4.4852282279567e-05,"MissingData",5
"PSRC1",-1.3387528831677,1.54408942663946,-0.560738010961509,0.541953402254896,0.122566669957094,0.57497615069091,1,0.309018313318615,0.798080991701178,"Carnivore",1
"TKTL1",0.676105745100721,-1.4503509903357,-0.496706170963328,1,0.146960666561139,0.619396270126987,1,0.345342638393476,0.824826991660231,"Carnivore",1
"ABHD16B",1.7793716124236,-1.87651027834625,1.42039783126523,0.225536572025093,0.0605852446687049,0.155491893840457,0.678405389419428,0.200886510271955,0.418040820577205,"Unclear",0
"SARS1",0.37077660489754,-0.460010013932429,-0.322472523009262,1,0.645509032711003,0.74709475036143,1,0.808068541864415,0.892429559897877,"Unclear",0
"OPN1MW2",0.687683136817641,-0.803308002884448,1.77640762129078,1,0.421796733484088,0.0756657558445237,1,0.640338968339246,0.2807193403389,"Herbivore",2
"CUEDC2",-2.28209622645804,1.28504138491597,-1.28560959202751,0.0674509792339765,0.198777822586938,0.198579347450365,0.319435662232483,0.412848358872898,0.474784063882125,"Both",3
"ELAPOR1",0.479979741129897,-1.69717722813294,-0.849913884053243,1,0.089663158986886,0.39537296586097,1,0.255063360137307,0.671814071974908,"Carnivore",1
"IRAK1BP1",-1.3720454324594,0.896590497442992,-1.22752439984037,0.5101478847579,0.369937470546436,0.219625556811229,1,0.596349672449267,0.498586925819777,"Both",3
"HTR1B",0.328400931785699,-1.73243748797743,-0.993980081480492,1,0.0831956981844652,0.320232564779778,1,0.243719796142568,0.604055585071037,"Carnivore",1
"C1orf194",-1.51100262148933,0.703104059072857,-1.00051466652235,0.392363348906283,0.481990902756311,0.317061503493912,0.961627461672356,0.687767812179412,0.600800784443864,"Both",3
"IMPG1",-0.372372717776876,0.870963779538163,0.0967947180176369,1,0.383773930258073,0.922889418650156,1,0.607070123005537,0.968729088647868,"Carnivore",1
"OPN1LW",1.45442787668062,-1.94925426616733,2.38178212258678,0.437483147717967,0.0512650672698979,0.0172290877766046,1,0.17990030724328,0.120382258926297,"Unclear",0
"NFKB2",-2.93604116919646,3.6376143566647,-0.220828450261098,0.00997290601140727,0.000275175027035015,0.825226010279508,0.0895487555819291,0.0054574546508149,0.929013274955292,"Carnivore",1
"TMEM187",-0.116213996267469,0.553007455480707,0.313961076119242,1,0.580258305009481,0.753550601799101,1,0.762771582518364,0.895505070525668,"Carnivore",1
"HCFC1",2.37941189160307,-3.57678598629895,1.95689155000263,0.0520208636613545,0.000347844727502176,0.0503602202457209,0.270753213448533,0.0064336299722635,0.223640769852847,"Carnivore",1
"TNFRSF6B",1.04207458663333,-0.469909808478667,2.6045342118613,0.892131299578714,0.638419456321876,0.0091999235592112,1,0.803101202246171,0.0821606396535837,"Herbivore",2
"AKNAD1",0.264601577724027,0.474767253050408,1.61614787486817,1,0.634952876273585,0.106062345445129,1,0.800317384788423,0.33742189545046,"Herbivore",2
"PITX3",-1.05858718590316,0.147208734870011,-1.15212578611597,0.86936347572737,0.882967266282889,0.24926938835131,1,0.945129469183926,0.534978409360931,"Herbivore",2
"ELOVL3",0.613325193372261,-1.02005355310964,0.144477489262053,1,0.307703063132301,0.885123430911029,1,0.536704670029046,0.955128624977605,"Carnivore",1
"STXBP3",0.187631947758915,-1.22716915818536,-1.09153343188173,1,0.219759018821255,0.275038229430506,1,0.436412620974011,0.563021276573812,"Unclear",0
"FNDC7",2.79977519768737,-1.5868674462366,2.25636590158835,0.0153414618142444,0.112542669243241,0.0240477252820878,0.12087600153121,0.293109388055729,0.14582595911252,"Both",3
"PRPF38B",-1.41070409449146,2.62403235919499,0.482845097113689,0.474995649525466,0.00868955289761215,0.629205727374078,1,0.0578931355433734,0.829849411029992,"Carnivore",1
"ARHGAP4",-0.822262480930661,0.9644308293492,0.829139853654289,1,0.334829971955942,0.407025274485003,1,0.564183803292405,0.681134903378837,"Unclear",0
"HENMT1",-0.76805240708547,-0.988299705135588,-0.653583680110049,1,0.323005889798285,0.513380061330233,1,0.551999041356611,0.758835717163119,"Carnivore",1
"ARMH3",0.672249850462167,0.644776509325764,1.67992924912651,1,0.519072026899847,0.0929710821566217,1,0.717310192838737,0.31513347358358,"Herbivore",2
"FAM102B",0.803015527499054,-0.526534472682239,1.48788832955551,1,0.598516906864113,0.13678034592636,1,0.776522754833103,0.390742443976096,"Herbivore",2
"STMN3",1.42654260640977,-1.79172790263883,2.35511027763339,0.461135332720349,0.0731765626638648,0.0185172094390842,1,0.225667754876238,0.125689942260248,"Unclear",0
"L1CAM",2.38354096541584,-3.4760500337755,2.0847785719658,0.05144092771092,0.000508857342041686,0.0370894046504154,0.268919155914577,0.00840844818931959,0.187284161987098,"Carnivore",1
"NTNG1",1.84817597847805,-1.98163384678144,1.66996490695058,0.193730667812774,0.0475202361106008,0.0949263070022193,0.619162863742428,0.172308124040295,0.318111105527544,"Unclear",0
"GMEB2",2.18151256992001,-2.28357431203955,2.69085177964023,0.0874365772752561,0.0223965609015986,0.00712698516470439,0.37806625344311,0.107890018190306,0.0705258257232561,"Unclear",0
"PRMT6",1.41560497542867,-1.03833615825722,1.62447958640941,0.470673581332674,0.299113580404462,0.104273493651369,1,0.526671066573993,0.33422366197252,"Herbivore",2
"AMY1C",NA,NA,-4.53895209312936,NA,NA,5.65344772432006e-06,NA,NA,0.000654548101167885,"MissingData",5
"COX7A2",-2.70598731819952,1.44020924691418,-2.88798215276559,0.0204304939848221,0.149808207864741,0.00387721871121043,0.147372613412235,0.349358874327251,0.0484921590200693,"Herbivore",2
"FNDC11",3.03082631697686,-3.07284163661645,2.36606810060594,0.00731656479778188,0.00212030976112035,0.0179781371008844,0.0718440072930993,0.0227899198555873,0.123530150177294,"Unclear",0
"SRPK3",0.258692592509715,-0.0377950628917383,1.53249248173471,1,0.969851080803181,0.125400951460546,1,0.985569477763882,0.372002932325035,"Herbivore",2
"NPM3",-1.93973214216953,2.07599022384959,-1.29267674313138,0.157236753577741,0.0378948551768866,0.196122884685783,0.541876220750885,0.149875049262189,0.472158722101064,"Carnivore",1
"SLC30A7",-1.21862129672178,1.50758190907115,-0.448171872635369,0.668963886223716,0.131661565755653,0.654029160605947,1,0.323073590774765,0.842230767002606,"Carnivore",1
"EXTL2",-0.871525888986466,1.04952610454501,-0.767640083804803,1,0.293936047163462,0.442701041569905,1,0.521647154632005,0.708034773875128,"Unclear",0
"DBT",-1.88849506148823,1.8121324403049,-1.40812920760964,0.176878560841191,0.0699657349302394,0.159092813772547,0.585132978137623,0.219456561565709,0.423344729319813,"Both",3
"TRMT13",-0.310421190565506,2.30962765808421,2.01553085715224,1,0.0209087770066146,0.0438490562429853,1,0.102713257056015,0.206114180136839,"Unclear",0
"DPCD",-0.443991501119921,0.282547851353984,0.266095070302189,1,0.777523460470126,0.79016599150952,1,0.88567930402751,0.915013671376847,"Both",3
"MFSD14A",NA,NA,3.21329196068052,NA,NA,0.00131222823879693,NA,NA,0.023845187805672,"MissingData",5
"SLC35A3",0.129906592530042,0.338747069806007,0.745275513099777,1,0.734800278242274,0.456105181022512,1,0.859848685570805,0.716932591077763,"Herbivore",2
"POLL",-1.59602185230819,2.5043450406395,0.473685473763373,0.331451743758473,0.0122678330920597,0.635724213556999,0.861375537691839,0.0718346597372673,0.833221781963725,"Carnivore",1
"DUSP9",1.80741461751384,-0.137068961506718,3.69964404766446,0.21209296945717,0.890976285998541,0.000215902069230613,0.654112031517706,0.949102344879207,0.00705555774225607,"Herbivore",2
"PPDPF",-1.56670792394044,1.48957374887101,-1.20776848187885,0.351548933348589,0.136336348661798,0.227136328076013,0.896984772118895,0.329763239955421,0.507219852363503,"Both",3
"PLPPR4",1.79960727385346,-1.49779004396104,1.52668327922172,0.215768015191537,0.134187808332861,0.126839787224507,0.660389082731281,0.327031130291933,0.374284746244681,"Both",3
"BTRC",-0.596848017260321,1.22088348479356,-0.266545765950159,1,0.222130138373962,0.789818917642541,1,0.43932275295663,0.914833131061022,"Carnivore",1
"DPYD",-0.200573561570903,0.9843039820613,0.0763821518401783,1,0.324966072185409,0.939115068887342,1,0.553934248273899,0.974597290389878,"Carnivore",1
"LBX1",-0.515669230232528,NA,1.00053118724086,1,NA,0.317053512614291,1,NA,0.600800784443864,"MissingData",5
"TLX1",-1.57210316450478,1.24111212648555,-0.158100201318126,0.347779883209153,0.214564330438435,0.874377841978186,0.890486207227502,0.430359321969153,0.95118679489001,"DoubleBoth",4
"PTBP2",NA,NA,3.12769704452604,NA,NA,0.0017618167964418,NA,NA,0.0289805865238917,"MissingData",5
"KAZALD1",-0.362650486569535,0.750054987052127,-0.533600097488193,1,0.453221588117269,0.593618240794583,1,0.66677360537319,0.808961882962699,"Unclear",0
