,Background...Herbivore.Rho,Background...Herbivore.P,Background...Herbivore.p.adj
OR8D4,-1.68146712114915,0.0926722175743308,0.341821787002075
OR2A5,-1.85802468107097,0.0631655094839026,0.279366741502978
OR6B1,1.48047299266365,0.138747063002961,0.420610956088416
FER1L5,-1.6510619821452,0.0987259192517855,0.351874078238911
OR4E1,-1.91950755795699,0.0549201307123067,0.259928911783395
OR2C3,NA,NA,NA
OR51D1,-1.44589921668901,0.148205471677497,0.433923356256836
OR51L1,-2.35489394295072,0.0185279929462409,0.146364364560164
OR5AU1,0.198510928632279,0.842645335081264,0.941491735943511
OR2H2,NA,NA,NA
PNPO,-0.0768277508053411,0.938760574027505,0.976321873127672
MICU1,1.41529022174843,0.156983420790047,0.44777905907497
OR5K1,-2.45092581013105,0.0142489318545114,0.127565081863375
OR13G1,-1.26857476971419,0.204592767685145,0.507920762916308
POLR1C,1.32763237052736,0.184299585294674,0.484953868888819
CCDC88A,-1.18816221288647,0.234769507746851,0.542289608467053
PATJ,-1.44179862543967,0.149359190777625,0.435762134939494
MANBA,-4.83674170370301,1.31984756448715e-06,0.000311649006164528
C11orf80,-1.37218599325379,0.170005544640786,0.466604393500101
MYH14,1.14003850067237,0.254270261497647,0.565216865171363
ST3GAL3,1.69626479100761,0.0898357451830727,0.337207595928116
GLUL,1.0750662148958,0.282345084144629,0.59342001929259
BCL11A,NA,NA,NA
A4GALT,0.573944408932555,0.566005420269707,0.80541185603727
BICDL2,0.860441724956143,0.389545593839251,0.68653767386975
TM9SF2,0.539684908347952,0.589414349462926,0.818078834833132
TLR5,-1.21723852505293,0.223513476305945,0.529425651087059
NDP,NA,NA,NA
MYL10,2.24788817456074,0.0245833214171012,0.169176774013157
MBD5,-0.0625702663634664,0.950108707011873,0.981408699195249
TLR2,-1.23769350827118,0.215829727145076,0.519366056786049
MACROD2,-0.560080831218445,0.575424304652655,0.810571596934276
SNTG1,-1.43975407143125,0.149936989483067,0.436579534695203
PFKM,-2.04413621909179,0.0409400919441569,0.221990193563006
MEA1,0.0807877917814833,0.935610717080001,0.975337688426356
ALDOA,2.01894780134758,0.0434926451553317,0.230321123356021
IQSEC2,0.370730321173833,0.710838404109977,0.884337238254252
SRP72,-0.352980684807009,0.724102920986424,0.890361722847064
MYO3A,-2.33676311785301,0.0194515045711046,0.149975069938027
CD59,-2.40062785000342,0.0163669722153378,0.136877523031647
EPS8,-2.27915505559697,0.0226578497237577,0.161970399728205
LOXHD1,3.57334378023207,0.00035245154765423,0.0125619051607328
COL25A1,0.529534313859691,0.596434847332786,0.822233480468259
ANKRD40CL,-1.94241845180011,0.0520864633201719,0.253667622847064
AP3D1,0.392030601678589,0.695035603050949,0.875994801367593
SLC33A1,-1.06195023694402,0.288258276969334,0.598186662569964
TEX15,-2.67766502809354,0.00741373206629799,0.0871877968761831
GSS,-2.36881443763404,0.0178452042226232,0.143216530118047
KRBA2,NA,NA,NA
CD8B2,-1.01285618675863,0.311128858408489,0.617272897067987
SEMA3E,-0.509765113751566,0.610216029140691,0.829726887922811
TCOF1,0.236422040868394,0.813105194763602,0.92967959900408
GAB4,-0.536517092243987,0.591601226315592,0.81923190067637
TEX51,-0.761793208798805,0.446183434262482,0.726906928667213
HOXA1,0.250510841717841,0.802192321466372,0.925755917622432
CEP78,0.512284372458901,0.608452000837358,0.828805305275946
BLVRB,-2.19429101449474,0.0282144950150841,0.183119206727043
TMIE,0.162412082305877,0.870981356853431,0.95331613852296
KIF25,0.6339663286101,0.526102796770087,0.78098874899701
CCDC9,-0.809539211284489,0.418205057852751,0.708023828175263
EYA1,0.666117792591942,0.50533581269949,0.767549840800028
TRIM8,0.245911449397708,0.805750780602674,0.926586262987339
SPTA1,-4.87967016931205,1.06263402346662e-06,0.000281728515133818
AC138647,-0.170995178039553,0.864227557123287,0.95166554498229
SLITRK6,1.08602426513744,0.277468256937481,0.589531886571837
PRPS1,-0.578024520722503,0.563247564398628,0.803560337505635
TECTB,-0.898006805178312,0.369181921443098,0.668873899634109
ASAH2B,-0.398914943134789,0.689955878168455,0.873319982871012
PRKCB,-0.589785491073783,0.555334471053633,0.799258526339286
TMEM8B,-1.88236956224048,0.0597858556290512,0.272051746542072
RIMBP2,1.90937012773673,0.056214361527585,0.263697259936405
POU3F4,2.16942322901652,0.0300505669997755,0.189642394959696
HECW2,1.93446949620705,0.0530554290204023,0.255977989608032
MYO1F,0.296178123822612,0.767094054419932,0.909774013364799
SMARCB1,NA,NA,NA
ANO4,0.26147334368806,0.793727503341487,0.922322955055482
SEPTIN3,1.76312155553032,0.0778799904165205,0.311767527198532
CYSTM1,0.0337083472479514,0.973109722615351,0.990011722644619
PAPLN,1.14686779904074,0.25143626293999,0.563018901986151
SLC9A3,-1.25512162648388,0.209434610776472,0.513358804309593
TBCE,-0.537337437825004,0.591034549656353,0.818907417368746
XG,NA,NA,NA
SLC26A4,-2.79252050269636,0.00522991531467558,0.0715436312227979
GJB6,-1.8516718620685,0.064072956905397,0.280907604026072
ABHD5,-2.50995723937314,0.0120745781969323,0.115928224721754
SGCE,-1.7865947725853,0.0740030072072511,0.303089907950404
RPS10,-0.838492919133488,0.401753922877223,0.695894705465774
GIPC3,-1.25850774318464,0.208208188641654,0.51201738507417
RAPGEF2,-3.85493573850089,0.000115760032003505,0.00607418612373947
VPS45,1.45459643233296,0.145781019284313,0.430867160953595
OOSP1,NA,NA,NA
SMIM27,-1.6713590908244,0.0946507712143928,0.344703769482046
UPK3BL2,-0.503560645160816,0.614570153790947,0.832725200761122
PJVK,2.81149995450189,0.00493110977187901,0.0696629644851744
MORN2,-1.07202098961388,0.283710604619104,0.594156687500541
ZNF746,-0.884857607811096,0.376233434407068,0.676002385693162
SLC18A2,1.76896910676254,0.0768990302338439,0.309480198373861
CDC14A,2.20442097349969,0.0274947520107725,0.180533626324662
MTAP,-1.11815617158057,0.263500299391071,0.576170441926489
CYP21A2,-3.33468690472001,0.000853954903058255,0.0228394352951576
PITX2,0.929056306864146,0.352859906480064,0.65570340116253
KITLG,2.48267746684242,0.0130399096002653,0.121566387340659
ABCC8,-0.625365850512657,0.531730969835526,0.785194656146492
TUG1,NA,NA,NA
CXorf56,NA,NA,NA
SLC6A1,-0.558149053025535,0.576742606861674,0.811109235959365
MYT1L,-0.967264158496803,0.333411996198515,0.637775938898165
KNG1,-1.62517574217323,0.104125117643586,0.360851453661427
VPS13C,-1.47436195847118,0.14038416124547,0.42243836016359
GRB10,-0.637204074239263,0.523991924190061,0.77992376227324
KCNJ10,1.80633219167229,0.0708664663399685,0.296575474752037
SPTB,-3.139124175394,0.00169453623857788,0.036070370726215
SLC35B3,-2.52459239344972,0.0115832551983479,0.112868419761173
DYRK1A,1.6403082622728,0.100941088580942,0.356030047759424
PLEKHG1,1.81502850778764,0.0695195286152707,0.293786106385338
BRAF,0.770225908757137,0.441165897636031,0.724662939682141
KSR1,-1.02625413277957,0.304771811201051,0.611729527277232
PTPRQ,-1.57378298796822,0.115537628319064,0.382110928651973
DOCK10,0.313967046120296,0.753546067506724,0.902672874914145
HARS2,0.601332944069694,0.547618251383831,0.794738021215063
KCNJ6,1.53555180486105,0.124648342204416,0.397790136087162
GPR174,2.41649434538072,0.0156707696342206,0.13394608071965
TRMU,0.684740386577793,0.493507759072167,0.759691275858061
KDSR,0.594479534383139,0.552191426545418,0.796935998276607
BX255925,-0.697246135640729,0.485648770934344,0.754433000242579
CTNNB1,NA,NA,NA
ESPN,-0.796816556656293,0.425557577990874,0.712906023913186
CFAP92,-2.09492443782921,0.0361777100811596,0.208509681017597
SLC1A2,-0.370729227871627,0.710839218505629,0.884337238254252
ATP13A3,-4.63838802485612,3.51137088800191e-06,0.000558566703784051
ARPC1B,0.830394991343212,0.406315496519115,0.699184671304584
COL13A1,1.77309785872143,0.0762124927551742,0.30797300727975
FAM122C,-2.66154741573498,0.00777823848492577,0.0895920274269804
FOXF2,-1.90688200357848,0.0565358691147946,0.264702765095351
NOBOX,-0.46810474158191,0.639709688625455,0.845412576695049
THPO,-1.93997945679621,0.0523821865531538,0.254349560846688
GRIA2,0.0420944785580545,0.966423381743694,0.988466338065022
RPS7,2.77577705725891,0.00550699563734771,0.0734525313959387
LRGUK,-0.0389002956887277,0.968969880823341,0.989372417306317
SIX1,NA,NA,NA
SPG7,0.736073725019014,0.461685831992681,0.736883244310678
FOXC1,-0.732123490133192,0.464093197518192,0.738697206926422
ABHD18,-1.28286198681375,0.199540432638242,0.501521395794488
TRANK1,1.24980769490292,0.211369804477387,0.514825179330779
ACOT6,1.25798855768549,0.208395894412028,0.51201738507417
CASK,NA,NA,NA
SLC12A1,-2.71578503770532,0.00661188329991492,0.0815224456333557
TRIM66,-0.111859581222063,0.910934744918462,0.966515610475124
FYB1,1.64095373386009,0.100807019548666,0.355684258561627
MICAL2,-0.466249797166243,0.641036708809847,0.84650006497155
CTCF,2.06812247964148,0.0386285073575107,0.215486896709746
ARHGEF7,-2.8975354565682,0.00376107222153927,0.0590824567691283
LZTR1,-0.139087160066047,0.889381274386238,0.960225997352197
TBC1D24,0.378870194639639,0.704784258313794,0.880732631409745
TINCR,NA,NA,NA
RHAG,-4.85620132768788,1.19659043265743e-06,0.000291659268037406
AVPR2,0.940100776961978,0.347165870329924,0.650426070772156
EFNB2,1.28530261728259,0.198686555939105,0.501139889392776
RFX8,-2.60830123715887,0.00909928390885485,0.0976147323568062
CSNK2A1,NA,NA,NA
SLC19A3,0.370791918779789,0.710792520877326,0.884337238254252
GIGYF1,-0.874898009538889,0.381629402210653,0.681360973660518
NMNAT3,-0.504868076720815,0.613651497192551,0.832077292559339
HDDC3,2.30010985970712,0.0214419968294899,0.157526230475085
TSC1,1.70857785716286,0.0875291731732599,0.332597652751899
SYNGAP1,-1.16650074736982,0.243412046596289,0.553565515148702
S1PR2,-2.4726304394268,0.0134122758063462,0.123138707160087
CHD8,-1.56376451969413,0.117872879434179,0.38638368647931
UBE2T,0.427487727012188,0.669024122430704,0.861550280202198
TRPM7,-1.6989732047936,0.0893242324313054,0.336541461107426
SAMHD1,-1.2589452517727,0.208050107447236,0.51201738507417
TMF1,-2.48651395430482,0.0129001510348563,0.120785057273079
GRHL2,-1.21614693928259,0.223928952293981,0.529911419835051
RAB15,-1.41118302060967,0.158190655382249,0.449633336050641
SH2D4B,-0.859797674182206,0.389900581580994,0.686894099889483
CC2D2B,-0.00730877034844802,0.994168496898558,0.997790749304862
SUCLA2,-1.16941071900294,0.242238193231299,0.551476887030941
RNASEH2B,-1.42102428876632,0.155309698457757,0.444767891433319
TPM4,-3.21637656450427,0.00129820366323185,0.0304511034713879
POU4F3,NA,NA,NA
C3orf49,-3.35353281991708,0.0007978695092087,0.0220505640276666
SAMSN1,0.608246437167437,0.543024039969778,0.791622659014451
ERCC3,-1.7207299667711,0.0852998359086953,0.329222285716137
RPL35A,NA,NA,NA
CDKN1C,-1.60272590833087,0.108995180904978,0.370875834476972
CBLC,0.277597832839883,0.781321095926945,0.916575407673342
ANKRD44,-0.756160771600848,0.449552809354207,0.728748153682506
LRRC9,0.605560764584999,0.544806462943693,0.792712812247746
TSEN15,-0.355895589840165,0.721918758656951,0.890072196210449
PTP4A2,NA,NA,NA
SERAC1,0.184768490708704,0.853410623060507,0.945716897828729
FRY,1.14606238733465,0.251769339087058,0.563173240012839
TDRD12,0.235948364459619,0.81347273813173,0.929760859261922
NDUFV1,-0.123455802978252,0.901746170602565,0.964360567543989
ALX3,-0.393854275400162,0.693688630330546,0.875701493739471
EPHB1,-1.24792210697367,0.212059583928154,0.515464763120839
TNXB,NA,NA,NA
CRYBB1,-0.258069887046253,0.796352971236114,0.923689659298061
C8orf33,-0.348953119880334,0.727124504778042,0.890852127423931
PRSS51,-1.99944905754773,0.0455597885129462,0.234386219587029
ZNF23,-1.26071938649527,0.207409966686381,0.511155524792798
ITM2B,-0.237571945816538,0.81221311159009,0.929062955194451
WDR49,0.775054027877611,0.438307735034512,0.722402278529997
EIF4E1B,-1.33994787648891,0.180262291401155,0.479937235316113
RPS17,3.91432095699401,9.0658978923353e-05,0.00520927182315479
CA14,1.62200544411083,0.104802182463323,0.361845407894013
ALOX12B,-0.289865647335575,0.771919023307805,0.912344773989328
PNRC2,-0.254549665086122,0.799070940096272,0.924704862990184
ENPP1,-0.898195740949867,0.369081203615277,0.668873899634109
JAGN1,0.0762559901685298,0.939215438604436,0.976321873127672
CPOX,-1.56885253479227,0.116682303930003,0.383827378535091
NEK5,0.527838753453481,0.597611256999584,0.823337350221661
HESX1,-1.09182122098598,0.274911689629584,0.587359635833491
B2M,-1.0094727893874,0.312747945054016,0.618618710164436
HLA-DOB,-2.56395996530269,0.0103485480386211,0.105028380093782
ALDOB,-1.75120286490733,0.0799109721643973,0.317059482334058
COL17A1,-0.131846272627107,0.895105885735543,0.962670893388458
IMPACT,-0.569173897756959,0.569238132678408,0.80679422573125
IQSEC1,-0.661408513910975,0.508350367382041,0.769527271549374
DLG4,1.87218654806501,0.0611807994743841,0.275167929064551
VKORC1L1,NA,NA,NA
IL17A,-0.0251433610631265,0.979940613975852,0.993264425606982
PLCZ1,-1.78404588528786,0.0744162094190146,0.304022102389875
KCNN4,-2.53333279715935,0.0112983627950854,0.111159413124564
FOXL2,-0.250416601037801,0.802265192742583,0.925755917622432
FAM50B,0.698482644489014,0.484875407960069,0.754041829828546
UBE3A,1.09222281825939,0.274735175243252,0.587279568989893
MRPL28,-0.120620437808591,0.903991680008846,0.96447714218272
CXorf58,0.206523811598924,0.836381766669883,0.938964509168358
DLX5,0.596264136407374,0.550998785534111,0.796329446249334
CTLA4,-0.7481706900113,0.454357207698703,0.7318790785849
BCL10,2.21135636505265,0.0270111689858864,0.178796664789626
IL21,0.980197097232741,0.326988837116329,0.631428969503332
TMPRSS9,-2.59109068797954,0.00956722759722648,0.100263667053788
EPB42,-3.89281027761786,9.90896440283941e-05,0.00546994299028213
CD53,0.0497290699625536,0.960338290632103,0.986314547236125
MYO1C,0.0918292565733947,0.926833698879563,0.972610937757956
CES4A,NA,NA,NA
KAT6B,-0.608508127003158,0.542850517490209,0.791622659014451
PRDM1,-1.68470725637307,0.0920450658159131,0.340427076507606
CABCOCO1,0.274919132039882,0.783378368058947,0.917250071106218
PTP4A1,NA,NA,NA
ATP8B1,-3.84693728539631,0.000119603568642356,0.00616876835946515
FEZ1,1.80771176113739,0.0706513731527697,0.296085288709001
EIF2B5,-2.67883386972787,0.00738790385321809,0.0870873658579031
TPRA1,-2.31948073635462,0.0203689844525236,0.153080605631469
MYL12B,NA,NA,NA
GAN,-0.493459812730741,0.621687728721644,0.836221179923586
GJA1,0.130719631148272,0.895997102189896,0.962670893388458
LMBRD1,-1.80459024080623,0.0711388263569373,0.296930814573313
ITPR1,2.16273470609993,0.0305615901133512,0.191637655515752
NDN,-2.01255335363005,0.0441616384382336,0.23092943385101
HOXA13,NA,NA,NA
AP5Z1,-0.45964131707801,0.645773697372202,0.848307729023707
ANKS1A,-2.16594684682872,0.0303152489001213,0.190567404899598
RAB12,-1.93985544805951,0.0523972597904735,0.254349560846688
GET1,0.966022333381262,0.334033005776012,0.638268595820083
RCC1,-0.987367419469955,0.323462550354259,0.628246389715118
TRIM16,0.337124930962003,0.73602272419701,0.893981543386517
C9orf153,-0.720916776664971,0.470960720187503,0.74431692150947
MALT1,0.846121377887398,0.397485036022796,0.692905048376571
GNAI1,NA,NA,NA
LHB,-0.616434587252613,0.537607731727071,0.788310502800262
EDDM13,NA,NA,NA
TBX1,-1.05082453473802,0.293339185227544,0.602383716151468
SETBP1,0.942981210954683,0.345690513526489,0.649714295387134
AGK,0.170800732482562,0.864380453100322,0.95166554498229
PCMT1,0.270051961067317,0.787120278919476,0.919168662006887
NNAT,-1.27181739419492,0.203438007258532,0.506449142524109
ABLIM1,0.740395567509924,0.459060007574984,0.734786702793796
COL9A3,1.28829127772143,0.197644588210066,0.500391781512735
MMD,-0.857013574660633,0.391437382520599,0.688237547952447
STON2,-0.489255189406041,0.624661041376068,0.837154763181782
CHRNE,0.350878978044716,0.725679143139474,0.890852127423931
CALCR,-1.56247840855184,0.118175328448901,0.386765732105577
ISG15,-0.705206633538512,0.480681653732547,0.750807354129845
CCBE1,-1.74471956409235,0.0810336960900609,0.31992308675788
TTC37,-0.215870274183374,0.829088868560406,0.935992154615632
TTR,-1.75514355223216,0.0792347563518305,0.315436153316349
DHH,0.317986430537326,0.750495229977559,0.901293161703561
DARS2,-0.20775239862229,0.83542230197791,0.938305598475672
STON1,0.09162118344116,0.926999020286958,0.972610937757956
EIF4A3,NA,NA,NA
SH3BP1,-0.634311261921097,0.5258777082527,0.78086089771644
MPIG6B,-2.15881453816598,0.0308645581423212,0.192737687044115
SCUBE2,-1.2861226740827,0.198400252057936,0.500796986486815
CA5A,-1.94304087946466,0.052011219269825,0.25338283223907
MIF4GD,NA,NA,NA
ECE1,-0.263251226405913,0.792356949787326,0.921970430664476
COX6B1,-0.711311339086118,0.476891326514111,0.748281468519539
THBS2,1.06090932583862,0.288731110666079,0.598601601713947
FOXC2,1.72749954329805,0.0840779871310736,0.327022687516594
IGF1R,0.732536709770844,0.463841044979084,0.738414759946227
SLC35B1,-0.941329475159369,0.346536042385684,0.650298357448462
IFIH1,0.880367640350112,0.378660180720227,0.67813737662287
LARP1B,-2.44641025542821,0.0144286713653248,0.128640756149137
APLP2,-0.716099212664789,0.473930089912564,0.746589337929602
GRM6,2.35322187054642,0.0186115252943192,0.146640964675574
C2orf15,-2.63825044252041,0.00833350121122849,0.09259473324867
IDE,0.652337952606455,0.514183181757899,0.773840032593986
BBS10,-0.155839005781346,0.87615992404881,0.955542293530744
CTPS1,-0.352555678544148,0.72442156988038,0.89054411161086
WDR37,-1.36426245662483,0.172484977414891,0.46987966168857
FBRSL1,1.06220745852665,0.288141514603177,0.598186662569964
EPS8L2,NA,NA,NA
QSER1,-3.65007752530005,0.000262161172137524,0.0102643943039073
LRPAP1,-1.25246687984785,0.21039978951052,0.514440215404391
MED13L,-1.3843936414099,0.166237954877605,0.46086735903694
ALAS2,1.3471666751243,0.177926558159521,0.476573227030607
SLC25A48,0.00689018472699395,0.994502471484156,0.997793725368924
KCNK9,-1.34403482443697,0.178937126002335,0.47815075587189
LPL,-2.43518992008018,0.0148839753004806,0.130888653098597
GSK3B,0.198438238666092,0.842702202122052,0.941491735943511
ABCB11,-4.57614910402181,4.73613048187533e-06,0.000694877707204855
DYNC2H1,0.683789277367429,0.494108238474771,0.760073666513716
LMTK3,-1.80003511143791,0.0718550942938825,0.298153263308389
ZMYM1,-1.98714075718731,0.0469068007497241,0.238591576213339
DCLRE1B,2.53118761339386,0.0113677026127568,0.111380893936806
GCLC,-2.75513138052613,0.00586685719868812,0.0763528155755051
