	Herbivore...Insectivore.Rho	Herbivore...Insectivore.P	Herbivore...Insectivore.p.adj	Herbivore...Omnivore.Rho	Herbivore...Omnivore.P	Herbivore...Omnivore.p.adj	Insectivore...Omnivore.Rho	Insectivore...Omnivore.P	Insectivore...Omnivore.p.adj	Herbivore...Vertivore.Rho	Herbivore...Vertivore.P	Herbivore...Vertivore.p.adj	Insectivore...Vertivore.Rho	Insectivore...Vertivore.P	Insectivore...Vertivore.p.adj	Omnivore...Vertivore.Rho	Omnivore...Vertivore.P	Omnivore...Vertivore.p.adj
BAP1	0.08806826	1	1	0.273249099	1	1	0.165861657	1	1	-0.043922363	1	1	-0.106189127	1	1	-0.230351401	1	1
DRD3	3.264598645	0.006577157	0.209908567	3.190802484	0.008512694	0.435010246	-0.408109096	1	1	2.151938211	0.188413327	1	-0.346328317	1	1	-0.06083407	1	1
EHMT1	-1.690975404	0.545049002	1	2.548785407	0.064859276	0.96375289	4.225942743	0.000142765	0.036348187	0.807513346	1	1	2.069961455	0.230735725	1	-0.990889277	1	1
KCNIP2	-0.811401052	1	1	-1.78878014	0.441901383	1	-0.940672649	1	1	1.042122737	1	1	1.503348304	0.7964955	1	2.026719278	0.256146779	1
RNF112	-2.097729648	0.215574206	1	2.094024716	0.217546671	1	4.171494174	0.000181565	0.044448576	0.443865223	1	1	2.02650332	0.256279397	1	-1.048992821	1	1
HTD2	2.480752358	0.078663254	0.722387848	0.37553022	1	1	-2.251539979	0.146108146	1	0.2478049	1	1	-1.552591878	0.723124004	1	-0.000679877	1	1
POR	1.249144221	1	1	0.348976864	1	1	-0.958132171	1	1	-1.038858857	1	1	-1.941642281	0.313082523	1	-1.307693376	1	1
C3orf14	2.626162054	0.051812217	0.586437912	0.910612827	1	1	-1.837243416	0.397043814	1	0.098380945	1	1	-1.72541866	0.506712306	1	-0.51221783	1	1
TFR2	1.134726115	1	1	-0.38300236	1	1	-1.52719669	0.760272654	1	1.579972779	0.684678603	1	0.689589533	1	1	1.874807593	0.364915189	1
TKT	-0.9474994	1	1	-1.713224014	0.520028012	1	-0.691364222	1	1	-3.907486431	0.000559568	0.110733195	-3.176474774	0.008944605	0.580940644	-2.801365605	0.030532099	1
ADCY5	0.043065973	1	1	0.296161765	1	1	0.232964266	1	1	-1.060556489	1	1	-1.061754839	1	1	-1.289173613	1	1
CGGBP1	-0.355928236	1	1	1.608795627	0.322983112	1	2.50454133	0.036783084	0.599550137	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYP2E1	-0.164521589	1	1	-0.26274456	1	1	-0.063437975	1	1	0.319693135	1	1	0.429584011	1	1	0.524006811	1	1
ARL6	-0.1048044	1	1	0.741278168	1	1	0.843841182	1	1	0.440818832	1	1	0.499327888	1	1	0.043504141	1	1
PLCD1	-0.0397656	1	1	1.729747121	0.502052794	1	1.728035608	0.503891044	1	1.404482882	0.961050634	1	1.416477655	0.939814211	1	0.190446073	1	1
LYRM4	0.089454688	1	1	1.063759204	1	1	0.756308022	1	1	0.573497621	1	1	0.413190679	1	1	-0.284326183	1	1
ROBO1	0.407932905	1	1	-1.663147112	0.577697948	1	-1.981969865	0.284895681	1	-0.516977608	1	1	-0.806022785	1	1	0.661015009	1	1
PIGP	-1.002169458	1	1	0.120209524	1	1	1.174557848	1	1	-0.418437792	1	1	0.267976009	1	1	-0.507089176	1	1
GPR156	2.866096161	0.02493408	0.405505197	2.638483033	0.049966721	0.873566233	-0.520923492	1	1	2.099112183	0.214842076	1	-0.249225458	1	1	0.156820831	1	1
B3GNT10	2.165277963	0.18219843	1	0.966554539	1	1	-1.39411213	0.979702481	1	1.293154754	1	1	-0.37732852	1	1	0.654160312	1	1
RAB9A	-2.118148017	0.204975204	1	-0.714076605	1	1	1.240113458	1	1	-2.963358444	0.018258119	0.552558705	-1.638885362	0.607422821	1	-2.396942197	0.099195189	1
ZC3HAV1	0.680825277	1	1	2.479252572	0.078994824	1	1.60513477	0.650784893	1	0.213149708	1	1	-0.337483846	1	1	-1.672729964	0.566282806	1
PGAP2	0.850842651	1	1	2.200386496	0.16667691	1	1.310873315	1	1	2.276275113	0.136977292	1	1.628254426	0.620825691	1	0.663699258	1	1
MRPS22	2.933816532	0.020089324	0.370781641	2.039423701	0.248446554	1	-1.133372888	1	1	0.986547154	1	1	-1.28391412	1	1	-0.486513509	1	1
CNIH4	-0.165168293	1	1	-1.47269905	0.844993218	1	-1.287490779	1	1	-0.742556897	1	1	-0.628774513	1	1	0.236492465	1	1
RTL9	0.654433149	1	1	0.428378296	1	1	-0.274449051	1	1	0.468470487	1	1	-0.074982355	1	1	0.146972319	1	1
MINDY4B	3.146955747	0.009898796	0.25464902	1.685481139	0.551374684	1	-1.700658407	0.534042898	1	0.081441289	1	1	-2.311069584	0.12497407	1	-1.13344672	1	1
STIM2	0.673153085	1	1	-0.391982977	1	1	-1.050320061	1	1	-0.675773612	1	1	-1.145128313	1	1	-0.405807857	1	1
RAB42	2.131648388	0.198214576	1	1.602965404	0.653653754	1	-0.722933361	1	1	1.025693093	1	1	-0.581947862	1	1	-0.06775986	1	1
CDNF	1.222538144	1	1	0.786478965	1	1	-0.572084099	1	1	0.771308525	1	1	-0.182599131	1	1	0.247531016	1	1
TBC1D2	0.498262352	1	1	1.588909569	0.672484863	1	0.970379866	1	1	-0.997328696	1	1	-1.363592545	1	1	-2.255776712	0.144507711	1
WWTR1	-0.088452708	1	1	-0.544552099	1	1	-0.434494637	1	1	1.064332429	1	1	1.11102067	1	1	1.439917728	0.899344062	1
RASA4B	0.611456193	1	1	-0.05457386	1	1	-0.699871108	1	1	0.071746666	1	1	-0.397189002	1	1	0.113965037	1	1
DNAJC24	0.957454439	1	1	0.126601025	1	1	-0.898011438	1	1	-0.536234945	1	1	-1.188275714	1	1	-0.635488295	1	1
PCCB	1.673996869	0.564787288	1	2.568742833	0.061240903	0.947242794	0.759320893	1	1	1.271635573	1	1	0.041358523	1	1	-0.488083201	1	1
MLF1	2.680290122	0.044135026	0.543535218	1.839115911	0.395388836	1	-1.085536274	1	1	1.275030289	1	1	-0.575527721	1	1	0.131010233	1	1
CPA5	1.997419123	0.274678033	1	1.131735994	1	1	-1.04440176	1	1	1.167200879	1	1	-0.394753932	1	1	0.387380857	1	1
SRPRB	-0.942742924	1	1	-0.262374586	1	1	0.746190961	1	1	-0.667999919	1	1	0.04069687	1	1	-0.502234808	1	1
CREG1	-1.272031892	1	1	-0.758323072	1	1	0.623005588	1	1	0.619043945	1	1	1.547566967	0.730359538	1	1.170278687	1	1
MALSU1	1.168965616	1	1	0.284610201	1	1	-0.950718312	1	1	0.44370555	1	1	-0.451011605	1	1	0.246754836	1	1
HELZ2	-1.112130671	1	1	-0.463408052	1	1	0.776078777	1	1	-3.333188454	0.005151406	0.321391905	-2.338212836	0.11625726	1	-3.174857409	0.008994609	0.680768936
GPR143	-1.48602972	0.82362756	1	1.251648586	1	1	2.845859262	0.026575059	0.519042239	-3.250010544	0.006924044	0.368458045	-2.020947004	0.259711509	1	-4.422443905	5.86E-05	0.133648547
CALML4	0.701852148	1	1	1.254033124	1	1	0.440882078	1	1	0.833315497	1	1	0.287194965	1	1	-0.02810976	1	1
BRD9	-0.728099933	1	1	1.718865121	0.513833607	1	2.412421658	0.095081656	0.960626571	-0.276845659	1	1	0.252925472	1	1	-1.488737354	0.819339268	1
HBP1	0.249128364	1	1	-0.21276599	1	1	-0.464727328	1	1	0.538107803	1	1	0.359234747	1	1	0.688497669	1	1
KIF12	3.124788703	0.010675969	0.263976296	0.23616251	1	1	-3.036932181	0.014339953	0.389873787	1.166863929	1	1	-1.329475979	1	1	1.02177229	1	1
KLF8	-1.004634569	1	1	-2.592223047	0.057214755	0.926000162	-1.455062689	0.873911443	1	-3.210332638	0.007954887	0.390498618	-2.358986786	0.10994945	1	-1.314498891	1	1
DBNL	-2.322385416	0.121273151	0.903029268	1.032862817	1	1	3.35281018	0.004799733	0.233078382	-1.080975397	1	1	0.739894175	1	1	-1.861159354	0.376330058	1
PPIA	0.416868051	1	1	0.469005382	1	1	0.028859221	1	1	-0.607230679	1	1	-0.844886695	1	1	-0.872808968	1	1
ARMC8	-0.129239775	1	1	1.409238785	0.952587438	1	1.611635176	0.642248109	1	1.834453637	0.399520104	1	1.948122721	0.308401684	1	0.985607879	1	1
PUS7	2.285144276	0.133826216	0.950532461	1.752871056	0.477744857	1	-0.750957583	1	1	1.132830638	1	1	-0.65775335	1	1	-0.115963037	1	1
SLC12A8	4.285455747	0.000109419	0.027320415	0.691580956	1	1	-3.829888096	0.000769209	0.095068292	1.412572703	0.946688398	1	-2.057907661	0.237593989	1	0.920880232	1	1
HFE	0.439770041	1	1	0.548751024	1	1	0.057957296	1	1	0.849540012	1	1	0.461918737	1	1	0.443261996	1	1
KLC3	0.920438763	1	1	0.574579116	1	1	-0.411385988	1	1	0.451547066	1	1	-0.272169048	1	1	0.03641545	1	1
GOLIM4	0.582846634	1	1	1.087747735	1	1	0.417440756	1	1	-0.412776272	1	1	-0.829678021	1	1	-1.185401125	1	1
LRRC75A	0.830643843	1	1	1.65462852	0.587999248	1	0.738348208	1	1	-0.496318215	1	1	-1.14384716	1	1	-1.782364969	0.448138405	1
SELENOT	1.365182904	1	1	-0.15845873	1	1	-1.553815685	0.721370329	1	-0.428263131	1	1	-1.456447902	0.87161305	1	-0.314059891	1	1
ABI3BP	-0.303517127	1	1	-0.471740924	1	1	-0.122741311	1	1	0.941214749	1	1	1.152172004	1	1	1.343469511	1	1
MFN1	-1.718377455	0.514366739	1	-0.280226281	1	1	1.493300183	0.812151767	1	0.220771825	1	1	1.499576579	0.802344711	1	0.426845936	1	1
SLC45A1	-1.539126117	0.742641061	1	0.948680972	1	1	2.523363873	0.069742833	0.817519577	-0.928713606	1	1	0.260440134	1	1	-1.659429236	0.582175975	1
MYSM1	3.159262814	0.009490127	0.249506862	0.763137919	1	1	-2.57315231	0.060466108	0.764807714	1.065963022	1	1	-1.451490388	0.879860142	1	0.526308335	1	1
TAF6	3.749506225	0.001063099	0.086226098	2.561187154	0.062589087	0.954673799	-1.544445243	0.734883042	1	0.092381591	1	1	-2.88059193	0.023815751	0.820842161	-1.834474889	0.399501191	1
C16orf89	-0.099371943	1	1	2.990106315	0.016732822	0.582938422	2.894061248	0.022817638	0.488460384	1.140251317	1	1	1.176741264	1	1	-0.931444906	1	1
NMD3	0.082343266	1	1	0.658714689	1	1	0.563005329	1	1	0.160480248	1	1	0.099327145	1	1	-0.301993798	1	1
TMEM44	2.580858222	0.059133029	0.626977507	1.66668062	0.573467571	1	-1.048914923	1	1	0.652684892	1	1	-1.188401645	1	1	-0.474700322	1	1
UBN2	-0.691978416	1	1	0.960059442	1	1	1.614601707	0.638381854	1	0.387858858	1	1	0.897481185	1	1	-0.292367596	1	1
WNT5A	0.412816853	1	1	-1.082396434	1	1	-1.389794681	0.987547403	1	0.598613589	1	1	0.354943894	1	1	1.159976887	1	1
MED12L	1.750111908	0.480594033	1	1.970004767	0.293026945	1	0.045962739	1	1	1.247729853	1	1	-0.023453701	1	1	-0.057034158	1	1
ATPAF2	0.358238163	1	1	1.796185829	0.434789807	1	1.36647286	1	1	0.660896352	1	1	0.374243702	1	1	-0.655166036	1	1
PARP14	0.872374548	1	1	-0.342355512	1	1	-1.199081609	1	1	0.663004184	1	1	-0.038059233	1	1	0.920888338	1	1
NSUN4	0.766702873	1	1	-0.473906704	1	1	-1.224974871	1	1	-0.620871996	1	1	-1.153647028	1	1	-0.304471724	1	1
LMF2	-1.676080079	0.562335049	1	-0.616263747	1	1	1.151942393	1	1	-1.786883431	0.443737986	1	-0.437953374	1	1	-1.369117003	1	1
PTPRG	2.153390426	0.187728044	1	1.584091384	0.679037548	1	-0.735690605	1	1	-1.249033963	1	1	-2.867633152	0.024813285	0.835798538	-2.448018532	0.08618656	1
SPATA6L	0.976909799	1	1	0.615873981	1	1	-0.45146216	1	1	-1.094682887	1	1	-1.790837792	0.439915972	1	-1.565682149	0.704538284	1
ZNF398	0.566244848	1	1	2.341560988	0.115219729	1	1.582737262	0.68088817	1	1.462762089	0.86119494	1	0.963303622	1	1	-0.237662994	1	1
SUPT20H	-0.312579432	1	1	-0.117246899	1	1	0.214398207	1	1	-0.128798604	1	1	0.07625985	1	1	-0.058137246	1	1
NDUFB2	0.840718306	1	1	0.249908214	1	1	-0.663498418	1	1	1.397695202	0.973227693	1	0.666351358	1	1	1.267691566	1	1
SMIM29	-0.521610528	1	1	0.736838287	1	1	1.338838725	1	1	-0.647949675	1	1	-0.284954407	1	1	-1.17452294	1	1
CCDC39	3.575967426	0.002093611	0.118489055	0.910883827	1	1	-2.806727773	0.03002851	0.546115246	2.025832415	0.256691766	1	-0.607480306	1	1	1.423932262	0.92679649	1
MRPL47	1.506592373	0.791491041	1	0.120944496	1	1	-1.490892524	0.815938287	1	1.63694829	0.609847648	1	0.452607535	1	1	1.612526307	0.641084761	1
ALG2	-0.647386959	1	1	-1.165839675	1	1	-0.384821304	1	1	-0.623142844	1	1	-0.087502101	1	1	0.216273123	1	1
CAMKV	1.573185835	0.694054766	1	1.659262114	0.582377916	1	-0.099738008	1	1	0.165591582	1	1	-0.927207008	1	1	-0.90849713	1	1
ST6GALNAC5	-0.912811175	1	1	-1.186159022	1	1	-0.186215432	1	1	-2.379776117	0.103938956	1	-1.702500174	0.531969876	1	-1.638598646	0.607781247	1
FAM162A	1.962456404	0.298256229	1	1.573402883	0.693753359	1	-0.624561496	1	1	0.253997749	1	1	-1.154451837	1	1	-0.781821021	1	1
TAFA1	0.611707427	1	1	0.013005122	1	1	-0.664995796	1	1	1.250454463	1	1	0.81257331	1	1	1.316025794	1	1
AL353579	1.960155743	0.299865537	1	0.799310695	1	1	-1.22403161	1	1	2.401609471	0.097938745	1	0.895708001	1	1	1.849311564	0.386477021	1
ADPRH	1.064338959	1	1	1.31035547	1	1	0.100057119	1	1	0.765482375	1	1	-0.057518929	1	1	-0.137498986	1	1
DUSP13	1.072923765	1	1	0.28268196	1	1	-0.815644683	1	1	1.261309176	1	1	0.428108885	1	1	1.065287429	1	1
GLT8D1	1.232003998	1	1	0.547787075	1	1	-0.764603136	1	1	-0.899752912	1	1	-1.775408665	0.454982606	1	-1.303167383	1	1
NISCH	0.346697874	1	1	-1.423010146	0.928399284	1	-1.691649037	0.544277464	1	-0.922542805	1	1	-1.158131835	1	1	0.117219944	1	1
GPBAR1	3.31877924	0.005424713	0.190824003	0.92849746	1	1	-2.57341184	0.060420779	0.764807714	-0.288628374	1	1	-2.808005386	0.029909636	0.914989222	-0.961333236	1	1
GSTK1	2.409573968	0.095826949	0.795151384	2.376905489	0.104751364	1	-0.26212335	1	1	3.038378767	0.014271287	0.486457036	1.094091433	1	1	1.360088739	1	1
C21orf62	-1.488158893	0.820253971	1	-0.056696964	1	1	1.523293541	0.766111694	1	-1.321542101	1	1	-0.137715244	1	1	-1.3278407	1	1
AZI2	0.528568442	1	1	0.393910216	1	1	-0.173277856	1	1	1.835910537	0.398225334	1	1.440838041	0.897782661	1	1.613635096	0.639639598	1
TCAF1	0.320942181	1	1	0.928453965	1	1	0.540483437	1	1	1.245079928	1	1	0.987040058	1	1	0.653233642	1	1
JAM2	-1.930106425	0.321561915	1	-0.003298006	1	1	2.021567688	0.259326198	1	-2.382771952	0.103097011	1	-0.878715102	1	1	-2.447849054	0.086227109	1
ASB11	0.944825914	1	1	0.043412463	1	1	-0.98735559	1	1	-1.572188502	0.695441047	1	-2.305002296	0.126998669	1	-1.683180115	0.554041374	1
CST7	1.881470239	0.35944788	1	2.755082335	0.03520642	0.755168598	0.621571016	1	1	2.389663206	0.101182976	1	0.956703937	1	1	0.547794006	1	1
RSRC1	0.144703774	1	1	0.458690999	1	1	0.291726002	1	1	1.760045283	0.470400774	1	1.640781857	0.605056234	1	1.527906388	0.759214692	1
TIGIT	2.423629979	0.09219752	0.779059864	1.460736962	0.864525849	1	-1.15221165	1	1	1.194540169	1	1	-0.691514181	1	1	0.148732893	1	1
BTBD9	0.926639541	1	1	1.414966495	0.94246992	1	0.437151289	1	1	1.168926066	1	1	0.532692628	1	1	0.244519045	1	1
FSBP	0.130456353	1	1	1.039168584	1	1	0.873185006	1	1	2.086108684	0.221812676	1	1.987244022	0.28137217	1	1.519290075	0.772136981	1
RBM48	1.990584069	0.279159799	1	-0.72721855	1	1	-2.851668596	0.02609425	0.519042239	-1.145791724	1	1	-2.642262102	0.049412579	1	-0.666322498	1	1
KNCN	-1.93210539	0.320078995	1	-2.171006841	0.179583932	1	-0.116711815	1	1	-1.022786825	1	1	0.251573453	1	1	0.334416639	1	1
CFAP20DC	4.785342971	1.02E-05	0.008354919	2.125221519	0.2014088	1	-3.006225756	0.015870752	0.409977642	1.99196266	0.27825093	1	-1.775058475	0.455329395	1	0.480454668	1	1
PLSCR5	2.275406733	0.137289251	0.961446734	1.65108365	0.592328972	1	-0.796562675	1	1	0.601503579	1	1	-0.899605831	1	1	-0.409163521	1	1
SCHIP1	2.405320278	0.096949785	0.801251054	0.6129736	1	1	-1.797747432	0.433302247	1	0.988578675	1	1	-0.522922917	1	1	0.606322475	1	1
ABHD14B	0.036253896	1	1	0.22668948	1	1	0.176944991	1	1	0.224045587	1	1	0.192748441	1	1	0.075379356	1	1
TTC12	0.311301404	1	1	-0.827164838	1	1	-1.117334793	1	1	-1.558730154	0.714361569	1	-1.765225142	0.465155609	1	-0.984175853	1	1
TREML2	4.204682637	0.000156869	0.032105125	3.410949373	0.003884227	0.354717676	-1.068769377	1	1	2.236272002	0.152003756	1	-0.993238993	1	1	-0.216871912	1	1
KIAA0408	3.563250224	0.002197747	0.119089848	0.225310287	1	1	-3.530421512	0.002489389	0.17412042	1.336259903	1	1	-1.439736748	0.899651355	1	1.210967199	1	1
DNAJC12	1.529507326	0.756832346	1	0.223803278	1	1	-1.380441096	1	1	1.824820068	0.408169119	1	0.67004703	1	1	1.710457744	0.523087566	1
HAX1	1.256950624	1	1	1.432557825	0.91190545	1	0.033795446	1	1	-1.329277016	1	1	-2.204503695	0.164933642	1	-2.352615161	0.111851498	1
FXN	-0.556079076	1	1	1.402872286	0.963929559	1	1.901992048	0.343033165	1	-0.861374051	1	1	-0.383114477	1	1	-1.973969757	0.290311091	1
HOXB6	-0.742283252	1	1	0.270102748	1	1	1.03310486	1	1	-0.095907101	1	1	0.293959163	1	1	-0.235667626	1	1
QTRT2	0.957819103	1	1	0.917489485	1	1	-0.144975128	1	1	1.882900282	0.358283298	1	1.18778623	1	1	1.344555851	1	1
NECTIN3	1.724657079	0.507535742	1	-0.133552728	1	1	-1.882817143	0.358350918	1	1.07892943	1	1	0.115551162	1	1	1.154323369	1	1
EFCAB10	0.133349337	1	1	0.408699709	1	1	0.237062488	1	1	0.863533466	1	1	0.73472917	1	1	0.607931698	1	1
SLC4A2	-0.677212655	1	1	0.197665679	1	1	0.886509313	1	1	-1.107487338	1	1	-0.555261366	1	1	-1.274945097	1	1
CDK5	-0.511104591	1	1	-0.238883271	1	1	0.300146617	1	1	-1.264051457	1	1	-0.932597314	1	1	-1.14231839	1	1
KLHL29	-2.474265731	0.08010621	0.727504141	0.512517819	1	1	3.209779257	0.007970217	0.297539169	-0.198635063	1	1	1.509823364	0.786531011	1	-0.551479975	1	1
RAB11FIP5	0.101794289	1	1	0.221985948	1	1	0.095388177	1	1	-0.638970272	1	1	-0.680432429	1	1	-0.79818074	1	1
ADAM9	3.549737346	0.002313694	0.121245187	1.875998625	0.363932812	1	-1.848693668	0.387012351	1	2.292099277	0.131399491	1	-0.214924416	1	1	1.081087083	1	1
ASB14	1.20414095	1	1	-0.586770723	1	1	-1.815218431	0.41694209	1	-0.374485527	1	1	-1.2766362	1	1	0.036630144	1	1
IVD	1.845077526	0.390157571	1	3.162846201	0.009374091	0.445650525	1.119945729	1	1	1.814822169	0.417307454	1	0.536650465	1	1	-0.206361482	1	1
TFAM	2.260225715	0.142843474	0.974508992	1.321601097	1	1	-1.10866124	1	1	2.655238403	0.047551426	0.86998687	1.13664158	1	1	1.90109003	0.343741328	1
KCNT1	0.323865776	1	1	1.533727546	0.750580165	1	1.120652308	1	1	-1.272533659	1	1	-1.501319165	0.799638181	1	-2.531998967	0.068048595	1
RAD51B	1.525944874	0.762141563	1	1.023960158	1	1	-0.671089489	1	1	0.501006734	1	1	-0.755543639	1	1	-0.272187574	1	1
CUTA	1.717463347	0.515367276	1	-0.087038935	1	1	-1.882638387	0.358496343	1	-0.124795701	1	1	-1.282286911	1	1	-0.072935965	1	1
C1orf94	-0.642957086	1	1	0.969214316	1	1	1.588597606	0.672907614	1	-0.54477732	1	1	-0.029844948	1	1	-1.282472398	1	1
CCDC14	-0.181403248	1	1	-1.708166749	0.525632438	1	-1.399801092	0.969437344	1	-0.669314743	1	1	-0.494266642	1	1	0.644233589	1	1
VAMP2	0.237094296	1	1	-0.439969731	1	1	-0.718385447	1	1	-0.9510958	1	1	-1.159535923	1	1	-0.616528748	1	1
UHMK1	-0.587716863	1	1	-0.339914109	1	1	0.242075816	1	1	0.045086027	1	1	0.381929786	1	1	0.245819227	1	1
OPN5	0.282213251	1	1	2.00163339	0.271945051	1	1.663220543	0.577609781	1	0.717656196	1	1	0.501626428	1	1	-0.69223175	1	1
REPIN1	0.870792214	1	1	0.936325461	1	1	-0.019465657	1	1	0.873197738	1	1	0.176664382	1	1	0.201717589	1	1
IRF5	0.803092516	1	1	1.231155106	1	1	0.345858894	1	1	0.309665166	1	1	-0.282993135	1	1	-0.546097894	1	1
SLC15A2	0.086357294	1	1	0.513244383	1	1	0.3956783	1	1	0.789765187	1	1	0.702145974	1	1	0.438089451	1	1
LNP1	1.649896447	0.593784706	1	1.795765547	0.435190874	1	-0.136556699	1	1	0.829996048	1	1	-0.581136508	1	1	-0.528049318	1	1
LSAMP	-0.775424504	1	1	-0.668554695	1	1	0.097763211	1	1	-1.056478148	1	1	-0.675661248	1	1	-0.720900111	1	1
THOC5	-1.293664381	1	1	1.190004781	1	1	2.54311656	0.065921143	0.798845322	1.811740417	0.420157892	1	2.540637721	0.066390303	1	1.187009777	1	1
SMYD3	-0.385998743	1	1	-0.224657257	1	1	0.192934543	1	1	0.121571776	1	1	0.398847675	1	1	0.28118464	1	1
KCNAB1	-0.7503715	1	1	0.072393454	1	1	0.879562858	1	1	0.084462843	1	1	0.614813256	1	1	0.037484305	1	1
FAM178B	1.110057977	1	1	2.286227632	0.13344567	1	0.76028518	1	1	2.001328123	0.272142246	1	0.84726034	1	1	0.258364421	1	1
SLC26A8	1.343777894	1	1	2.58569754	0.058309301	0.932509292	1.016353357	1	1	2.546008996	0.065377428	0.998645416	1.398053836	0.972581407	1	0.674544155	1	1
SPATA1	0.631761243	1	1	1.201302369	1	1	0.443929213	1	1	1.271009012	1	1	0.745918732	1	1	0.451133867	1	1
FLNB	2.578565374	0.059526915	0.628826616	0.250436387	1	1	-2.44634379	0.086587991	0.917789447	0.574695892	1	1	-1.355253619	1	1	0.408183892	1	1
ONECUT2	-1.375651079	1	1	-0.239209845	1	1	1.230205639	1	1	-0.222683435	1	1	0.738292397	1	1	-0.066575029	1	1
CPB1	6.383347123	1.04E-09	6.62E-06	3.702998084	0.001278399	0.217116057	-3.179893452	0.008839753	0.311717596	1.698138506	0.536889741	1	-3.006126632	0.015875927	0.718102189	-0.817981489	1	1
ERICH6	2.876660567	0.02411446	0.399315383	0.523442192	1	1	-2.448604786	0.086046425	0.913591653	2.959945726	0.018461595	0.555118033	0.653553647	1	1	2.616010658	0.053378268	1
SNX21	0.79462578	1	1	1.312704639	1	1	0.432550915	1	1	0.576753835	1	1	0.005316688	1	1	-0.298747415	1	1
UTP25	0.616974333	1	1	1.322610527	1	1	0.593165203	1	1	0.173683975	1	1	-0.314422824	1	1	-0.806192244	1	1
SRSF10	-2.210950165	0.162235729	1	-0.202547873	1	1	1.679806654	0.55796964	1	0.523883519	1	1	2.282003265	0.134934885	1	0.656206089	1	1
SLC35A5	0.722988884	1	1	0.769373057	1	1	-0.043680451	1	1	-0.389751913	1	1	-0.891077566	1	1	-0.912846736	1	1
HADHA	3.468191583	0.003143842	0.143143135	1.771547491	0.458818216	1	-1.913217604	0.334321205	1	1.31859336	1	1	-1.324268037	1	1	0.072570561	1	1
FNDC3A	2.053169049	0.24033711	1	1.664017193	0.576653962	1	-0.543830932	1	1	1.856590107	0.380216955	1	0.196421652	1	1	0.638694022	1	1
MME	-0.956542301	1	1	1.45309138	0.877190304	1	2.38988412	0.101122137	0.988698005	-0.630770233	1	1	0.092771035	1	1	-1.688554958	0.547828491	1
PSMD6	0.116252789	1	1	1.233423135	1	1	1.041435625	1	1	0.005671776	1	1	-0.083683484	1	1	-0.90055052	1	1
POPDC2	-0.312784259	1	1	0.963454385	1	1	1.217977663	1	1	-1.475517147	0.840441371	1	-1.213221301	1	1	-2.127871647	0.200086362	1
SUCLG2	0.365661146	1	1	-1.188943015	1	1	-1.519973294	0.771106127	1	0.959094804	1	1	0.670948844	1	1	1.817994784	0.41438958	1
RWDD2B	0.138942921	1	1	0.392162367	1	1	0.22455104	1	1	-0.178737358	1	1	-0.282271888	1	1	-0.479910771	1	1
RPL7L1	0.5690466	1	1	2.84337799	0.026782858	0.690524455	2.079214378	0.225585904	1	3.276046956	0.006316263	0.349325223	2.784986851	0.032117936	0.952631529	1.41286913	0.946165244	1
CFAP74	-0.293676869	1	1	0.591672629	1	1	0.852568469	1	1	-0.676373749	1	1	-0.408110414	1	1	-1.154455386	1	1
TBRG4	-0.360060769	1	1	-1.228911587	1	1	-0.774637342	1	1	-3.135881087	0.01028032	0.421584091	-2.733733601	0.037572412	1	-2.285597724	0.133666821	1
CLIC3	-0.121213509	1	1	-1.398967939	0.970935586	1	-1.16864384	1	1	-2.546252567	0.065331825	0.998645416	-2.331929518	0.118226396	1	-1.543483721	0.736280726	1
TIMMDC1	2.78528704	0.032088214	0.459113844	0.682075059	1	1	-2.335175888	0.117205405	1	-0.347304626	1	1	-2.355940108	0.110855378	1	-0.829822588	1	1
SUSD4	-1.229873851	1	1	-0.682577736	1	1	0.673171136	1	1	-3.879311911	0.000628514	0.115364233	-2.699079852	0.041718894	1	-3.493592428	0.002859408	0.455380816
EBP	0.527499675	1	1	0.455630661	1	1	-0.099786285	1	1	1.628091715	0.62103264	1	1.228361322	1	1	1.335383618	1	1
SELENOK	0.195741383	1	1	0.806326446	1	1	0.613408281	1	1	1.15127467	1	1	1.080908768	1	1	0.844310057	1	1
HACD4	0.482164174	1	1	-0.054731301	1	1	-0.565422677	1	1	-0.598512267	1	1	-0.954324748	1	1	-0.57944889	1	1
PHC3	0.750582738	1	1	-1.064358297	1	1	-1.772686478	0.457684038	1	0.38122886	1	1	-0.174681401	1	1	1.12188711	1	1
PIK3CG	0.668811424	1	1	-0.112315554	1	1	-0.806343764	1	1	-0.874434584	1	1	-1.359420334	1	1	-0.81396454	1	1
KRBA1	1.046794995	1	1	2.612204601	0.053976239	0.906123697	1.087357129	1	1	-0.280892495	1	1	-1.116089487	1	1	-2.292386835	0.131299986	1
DENND2A	0.361856298	1	1	1.662854134	0.578049825	1	1.186909849	1	1	1.23526059	1	1	0.907593126	1	1	0.006125574	1	1
DHX36	2.078460172	0.226001973	1	3.30405717	0.005717784	0.394120273	0.982109412	1	1	3.169063556	0.009175857	0.409197988	1.608122243	0.646850452	1	0.966341744	1	1
EVX1	1.445715174	0.889542639	1	1.248877114	1	1	-0.296663845	1	1	-0.342560621	1	1	-1.283054941	1	1	-1.13155024	1	1
IL18BP	0.588212132	1	1	0.113446813	1	1	-0.482943534	1	1	0.492001368	1	1	-0.008523975	1	1	0.403057805	1	1
